Mes_Ano;Data_Baixa;Armazem_Agrupado;Tipo_Armazem;UF;Tipo_Desconexao;Tecnologia;Volume
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 5;12
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 5;2
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 5;4
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 6;10
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;PB;voluntaria;WIFI 6;1
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 6;2
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 6;2
01/05/2026;30/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 6;2
01/05/2026;30/05/2026;ALARES TECNICOS;ALARES TECNICOS;RN;voluntaria;WIFI 5;1
01/05/2026;30/05/2026;ALARES TECNICOS;ALARES TECNICOS;PB;voluntaria;WIFI 6;1
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;involuntaria;OUTROS;1
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;involuntaria;WIFI 5;5
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;involuntaria;WIFI 6;1
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;OUTROS;4
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;WIFI 5;5
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;WIFI 6;3
01/05/2026;30/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;CE;voluntaria;WIFI 6;1
01/05/2026;30/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;WIFI 5;3
01/05/2026;30/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 5;4
01/05/2026;30/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 6;4
01/05/2026;30/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 5;9
01/05/2026;30/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;OUTROS;9
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;WIFI 5;7
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;WIFI 6;3
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;SP;involuntaria;WIFI 5;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;MG;involuntaria;WIFI 5;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;OUTROS;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;OUTROS;10
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;OUTROS;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 5;28
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 5;2
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 5;4
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 5;16
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;PB;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;PB;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 6;13
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 6;10
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 6;4
01/05/2026;29/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;ALARES TECNICOS;ALARES TECNICOS;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;29/05/2026;ALARES TECNICOS;ALARES TECNICOS;RN;voluntaria;WIFI 5;2
01/05/2026;29/05/2026;ALARES TECNICOS;ALARES TECNICOS;RN;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;involuntaria;WIFI 5;1
01/05/2026;29/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 5;4
01/05/2026;29/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 6;4
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;WIFI 5;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;SP;involuntaria;WIFI 5;1
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;WIFI 6;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;MG;involuntaria;WIFI 6;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;MG;voluntaria;WIFI 5;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;BA;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;SP;voluntaria;WIFI 5;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;MG;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;BA;voluntaria;WIFI 6;2
01/05/2026;29/05/2026;DEROYQUE;TERCEIROS COLETA;SP;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;3
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;OUTROS;8
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;PR;involuntaria;OUTROS;1
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;WIFI 5;12
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;WIFI 6;7
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;PR;voluntaria;OUTROS;3
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;OUTROS;18
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;PR;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;WIFI 5;42
01/05/2026;29/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;WIFI 6;12
01/05/2026;29/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;voluntaria;IPTV;1
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;involuntaria;WIFI 5;8
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;involuntaria;WIFI 6;14
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;IPTV;6
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;OUTROS;1
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;WIFI 5;55
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;WIFI 6;44
01/05/2026;29/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;WIFI 7;1
01/05/2026;29/05/2026;OMEGA;TERCEIROS COLETA;CE;involuntaria;WIFI 6;3
01/05/2026;29/05/2026;OMEGA;TERCEIROS COLETA;CE;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;OUTROS;1
01/05/2026;29/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;WIFI 6;4
01/05/2026;29/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;OUTROS;1
01/05/2026;29/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;WIFI 5;1
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;OUTROS;2
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;PR;involuntaria;WIFI 5;2
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 5;11
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 6;3
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;PR;involuntaria;WIFI 6;3
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;OUTROS;2
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;PR;voluntaria;OUTROS;2
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 5;7
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;PR;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 6;1
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;Sem.Info;Sem.Info;WIFI 6;1
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;involuntaria;OUTROS;1
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;MG;involuntaria;WIFI 5;1
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;involuntaria;WIFI 6;3
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;voluntaria;WIFI 5;3
01/05/2026;29/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;voluntaria;WIFI 6;13
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;OUTROS;6
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;WIFI 5;45
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;involuntaria;OUTROS;3
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;involuntaria;WIFI 5;3
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;involuntaria;WIFI 5;3
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;IPTV;2
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;IPTV;2
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;OUTROS;13
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;OUTROS;3
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;OUTROS;2
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;OUTROS;14
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 5;44
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 5;1
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 5;3
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 5;13
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 5;13
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 5;2
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 6;5
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;PB;voluntaria;WIFI 6;1
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 6;32
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 6;9
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 6;1
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 6;2
01/05/2026;28/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 6;4
01/05/2026;28/05/2026;ALARES TECNICOS;ALARES TECNICOS;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;ALARES TECNICOS;ALARES TECNICOS;PB;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;ALARES TECNICOS;ALARES TECNICOS;RN;voluntaria;WIFI 5;2
01/05/2026;28/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;involuntaria;WIFI 5;1
01/05/2026;28/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;OUTROS;2
01/05/2026;28/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;WIFI 5;7
01/05/2026;28/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;WIFI 6;2
01/05/2026;28/05/2026;CRH;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;CRH;TERCEIROS COLETA;SP;involuntaria;WIFI 5;3
01/05/2026;28/05/2026;CRH;TERCEIROS COLETA;SP;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;CRH;TERCEIROS COLETA;SP;voluntaria;WIFI 5;37
01/05/2026;28/05/2026;CRH;TERCEIROS COLETA;SP;voluntaria;WIFI 6;7
01/05/2026;28/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 5;2
01/05/2026;28/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 6;3
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;OUTROS;1
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;MG;involuntaria;WIFI 5;1
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;SP;involuntaria;WIFI 5;4
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;WIFI 5;5
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;SP;involuntaria;WIFI 6;10
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;WIFI 6;6
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;MG;voluntaria;OUTROS;2
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;voluntaria;OUTROS;3
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;SP;voluntaria;WIFI 5;16
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;voluntaria;WIFI 5;4
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;MG;voluntaria;WIFI 5;2
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;SP;voluntaria;WIFI 6;11
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;BA;voluntaria;WIFI 6;6
01/05/2026;28/05/2026;DEROYQUE;TERCEIROS COLETA;MG;voluntaria;WIFI 6;1
01/05/2026;28/05/2026;JL - MG;TERCEIROS COLETA;Sem.Info;Sem.Info;OUTROS;2
01/05/2026;28/05/2026;JL - MG;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;JL - MG;TERCEIROS COLETA;MG;voluntaria;OUTROS;3
01/05/2026;28/05/2026;JL - MG;TERCEIROS COLETA;MG;voluntaria;WIFI 5;1
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;OUTROS;2
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;WIFI 5;2
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;OUTROS;2
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;WIFI 5;8
01/05/2026;28/05/2026;JOAO MANTOAN;TERCEIROS COLETA;SP;voluntaria;WIFI 6;5
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;Sem.Info;Sem.Info;OUTROS;2
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;involuntaria;IPTV;2
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;involuntaria;OUTROS;6
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;involuntaria;WIFI 5;16
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;involuntaria;WIFI 6;9
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;voluntaria;IPTV;8
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;voluntaria;OUTROS;12
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;voluntaria;WIFI 5;34
01/05/2026;28/05/2026;LVMOTOBOY;TERCEIROS COLETA;SP;voluntaria;WIFI 6;10
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;involuntaria;OUTROS;1
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;involuntaria;WIFI 5;11
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;involuntaria;WIFI 6;14
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;IPTV;6
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;OUTROS;5
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;WIFI 5;42
01/05/2026;28/05/2026;NDR;TERCEIROS COLETA;RN;voluntaria;WIFI 6;34
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;involuntaria;OUTROS;4
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;involuntaria;WIFI 5;3
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;involuntaria;WIFI 6;6
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;voluntaria;IPTV;3
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;voluntaria;OUTROS;5
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;voluntaria;WIFI 5;14
01/05/2026;28/05/2026;OMEGA;TERCEIROS COLETA;CE;voluntaria;WIFI 6;20
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;Sem.Info;Sem.Info;IPTV;1
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;Sem.Info;Sem.Info;OUTROS;2
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;IPTV;2
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;OUTROS;10
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;WIFI 5;2
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;involuntaria;WIFI 6;2
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;IPTV;6
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;OUTROS;2
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;WIFI 5;5
01/05/2026;28/05/2026;REPARO ELETROS;TERCEIROS COLETA;CE;voluntaria;WIFI 6;8
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;5
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 6;1
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;OUTROS;2
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;PR;involuntaria;OUTROS;2
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;PR;involuntaria;WIFI 5;9
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 5;44
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;SP;involuntaria;WIFI 6;23
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;PR;involuntaria;WIFI 6;3
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 5;8
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;PR;voluntaria;WIFI 5;3
01/05/2026;28/05/2026;TELECOM;TERCEIROS COLETA;SP;voluntaria;WIFI 6;2
01/05/2026;28/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;Sem.Info;Sem.Info;WIFI 6;2
01/05/2026;28/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;involuntaria;WIFI 6;1
01/05/2026;28/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;voluntaria;WIFI 5;1
01/05/2026;28/05/2026;TERCEIROS INSTALACAO;TERCEIROS INSTALACAO;SP;voluntaria;WIFI 6;2
01/05/2026;27/05/2026;ALARES DIVERSOS;ALARES DIVERSOS;PR;voluntaria;WIFI 5;1
01/05/2026;27/05/2026;ALARES DIVERSOS;ALARES DIVERSOS;PR;voluntaria;WIFI 6;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;OUTROS;6
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;WIFI 5;7
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;Sem.Info;Sem.Info;WIFI 6;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;involuntaria;WIFI 5;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;involuntaria;WIFI 6;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;CE;involuntaria;WIFI 6;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;IPTV;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;IPTV;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;OUTROS;2
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;OUTROS;5
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;OUTROS;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;OUTROS;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;OUTROS;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;PB;voluntaria;WIFI 5;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 5;35
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 5;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 5;1
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 5;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 5;7
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;CE;voluntaria;WIFI 6;2
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;PR;voluntaria;WIFI 6;2
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;BA;voluntaria;WIFI 6;3
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;SP;voluntaria;WIFI 6;33
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;MG;voluntaria;WIFI 6;5
01/05/2026;27/05/2026;ALARES LOJA;ALARES LOJA;RN;voluntaria;WIFI 6;4
01/05/2026;27/05/2026;ALARES TECNICOS;ALARES TECNICOS;Sem.Info;Sem.Info;WIFI 5;1
01/05/2026;27/05/2026;ALARES TECNICOS;ALARES TECNICOS;RN;voluntaria;WIFI 5;3
01/05/2026;27/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;OUTROS;3
01/05/2026;27/05/2026;CLOVIS LUCIANO;TERCEIROS COLETA;SP;voluntaria;WIFI 5;4
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;5
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 6;1
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;involuntaria;OUTROS;1
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;involuntaria;WIFI 5;3
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;involuntaria;WIFI 6;4
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;voluntaria;OUTROS;1
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;voluntaria;WIFI 5;25
01/05/2026;27/05/2026;CRH;TERCEIROS COLETA;SP;voluntaria;WIFI 6;23
01/05/2026;27/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;involuntaria;WIFI 5;1
01/05/2026;27/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 5;7
01/05/2026;27/05/2026;DEBORAH BRUNA;TERCEIROS COLETA;PB;voluntaria;WIFI 6;3
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;Sem.Info;Sem.Info;OUTROS;2
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 5;7
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;Sem.Info;Sem.Info;WIFI 6;2
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;MG;involuntaria;OUTROS;1
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;OUTROS;1
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;MG;involuntaria;WIFI 5;1
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;BA;involuntaria;WIFI 5;1
01/05/2026;27/05/2026;DEROYQUE;TERCEIROS COLETA;MG;involuntaria;WIFI 6;1
